id,predicted_price
1762600260,1046080.636
1925069121,983789.829
7443000480,813238.4329
7820000015,365887.9455
4027701253,510571.5263
2826049165,384441.7311
5426300060,1125522.713
1278000210,169913.7998
923000270,354652.0727
7657600005,252273.4013
3024079057,394628.5163
3276180020,322611.7044
7304300760,300541.6445
3908100020,557014.2817
8835400805,602530.4218
4051150070,212726.0496
3904930530,488355.9944
6163900971,371552.4633
7942600310,438101.7273
4365700330,300164.5733
423059207,298847.4423
3992700265,382855.8153
7177300090,486922.5643
2540820010,693524.392
5700002510,1030266.702
5201000030,573302.0118
7631800015,2175078.579
2922702965,640647.53
1525059198,1024309.674
1245003160,806424.8997
3810000455,317178.3459
7855600080,607870.489
5701500030,1178340.951
7504020400,608349.8968
1402600570,318110.4151
7575610760,284563.0069
8731990370,373215.6704
5021900090,880668.2056
290000075,436655.9136
2841500010,437425.4663
3955900830,449079.9581
7852110140,531750.0982
1311400350,244785.9986
7773800015,553311.1653
4123400320,526006.7527
2725069157,886503.2225
666000143,870489.6788
5101408678,474673.194
6371000026,397232.0033
2024059084,794143.3603
7283900036,341625.8287
8881900230,694793.3488
3959400135,358714.5724
7696610270,229176.9881
1689400150,799724.4591
5103900015,415280.3048
1441000350,432130.3271
5101408735,351280.6439
3126059027,2115774.509
2320069014,480556.1738
9541600015,628643.5683
8682320420,756874.1256
1562200090,635598.7375
3395070980,469753.7604
7349600230,244143.1353
522049122,265156.2803
869700060,300159.1432
811000055,1385666.668
1221059176,444970.9542
1523059103,477577.5151
2025760210,754770.7125
9218400088,379874.5835
8682292020,488693.162
2623089135,464774.4715
3758900259,1260714.193
524069049,570780.9172
3121500150,826926.1478
5581400080,787082.5363
8087800020,466554.7455
4070700290,773208.8634
3296000170,630032.4676
9238500040,512919.5729
2744600040,370492.6286
6813600380,664373.183
6140100150,492216.1564
2201500555,454574.4201
2600110250,646981.2222
4337000275,155285.0778
1186000150,511994.1335
1972201963,517594.4998
1105000745,418416.3821
2887700560,605385.7002
4039700080,606338.2723
522049104,284862.1916
4202400078,246268.6838
7520000695,217969.1196
7714000310,403191.8546
4319200060,732745.1657
8624700015,573966.3964
5104520610,310836.2753
2354300845,309955.2656
3824100291,480092.8004
6151800612,248116.3423
5454200080,939945.9629
6413600290,356528.0348
2131200065,304074.3184
1459920010,279769.5915
50300090,406167.2025
2326300090,644633.2805
7714000070,401170.8802
3630180500,989376.0394
1727850340,1115029.725
8691430330,1017291.098
2310030390,267783.5733
5561400610,533420.4039
7010701016,491158.7656
7883605915,281350.927
1282300995,377919.7673
4040700310,468201.7626
3353400435,240737.5101
2143701015,456552.1259
255450020,402433.7371
1020069017,318621.4489
4038200120,484173.4581
9284801100,298656.1838
1965200075,612606.8227
847100047,583505.1477
4038700720,530649.3219
6815100085,812308.869
2508000020,322972.7866
255520180,642093.1091
6822100750,630412.3182
869700050,336873.0606
1775801405,613618.7452
6600400090,217640.8201
7202330270,467998.3992
1683400165,778210.5184
2625069070,1056390.295
7625702440,446302.3761
3388000640,215566.4231
1899400365,348257.1214
6899990200,779610.7125
5569700020,771229.4931
986000045,287993.879
3293700221,295004.9117
3764800250,361110.6495
2291400566,369228.5467
4219401236,1517256.082
4239400840,169058.3166
7211400990,209098.0169
7696500280,197932.424
7215721070,515517.8476
3204850140,360404.8274
4322200220,621402.7416
2566300100,1088996.355
1944900090,447635.2847
6648500390,275132.7421
7385300020,695166.719
1704900135,374817.4237
2877100655,736722.4744
2726079098,612842.7017
7625703800,503051.2936
318300040,474730.6206
7922800190,526507.8941
2023049361,212773.9504
8946400210,490881.026
6071600450,558498.1461
4343800100,420803.1242
1443300140,350951.5918
1024039001,822094.5235
2767704860,600673.447
7234600851,619739.4575
644200065,838592.3614
7784400035,729047.5556
3826000560,222362.547
9272202260,441552.2431
263000253,427630.5419
3621059043,523391.3182
240000130,446568.1221
1352300120,207613.4116
7849200861,266246.9384
2487700130,550379.0904
1796100140,304087.8943
7234601221,548016.6094
8651710190,456807.3763
2916200091,601533.0981
1232000915,540343.7703
1545801970,301493.2036
3211200420,326592.7949
7686204675,198346.1487
3141600210,207275.7501
3959401284,485746.2962
2113700825,258321.4744
3876000710,408361.7955
522069022,522690.209
3214200070,329083.8242
1221039156,292720.8309
259600790,444033.6542
785000040,462085.6234
8138870470,505071.3754
2596300035,326838.8472
540100057,1590324.808
3073500045,488339.1245
5363200266,422069.2872
8682261650,553430.7808
3224510080,841978.8925
3211270160,447428.4048
9269200520,204339.8118
293810190,481297.8816
4197400043,359567.1245
3026079031,362020.1283
5332200405,1033189.805
2473411210,316690.688
9268200315,570092.8774
8123500050,593590.5113
3221069091,487930.9077
2485000165,706436.3857
4058800215,620933.1863
1926059039,859633.1585
2533300680,950382.3275
3343903640,343631.051
5700003705,1247717.011
2023049372,374442.5144
4058800830,548549.0335
3333002302,433610.0322
2944500340,293150.9889
1982200790,542947.0326
8929000270,523099.456
8122101440,291523.1679
7525530470,753829.5229
9332800020,703644.5703
3878900525,251175.9087
5420300210,248551.3478
9232900165,345931.0887
6414100026,411825.0965
3013300660,832528.6131
7954300120,576705.4454
1081200360,343327.304
2877102345,476390.9341
2202500255,511842.1164
7984400050,216019.8057
9558020380,468479.129
7812801850,213329.2296
8944460020,387450.2777
2306400040,576483.7516
8649400410,351874.5099
7889602020,237983.147
2041000025,504223.5684
871001484,645986.4017
2767602141,531351.1318
3630180470,795288.9467
2769602140,470444.0417
2473250280,344909.3059
5422560660,525027.6485
3756600240,359564.8821
8651600160,842614.8109
7202300540,916041.5029
8961950250,413937.9376
3303000130,431829.025
798000062,270733.4405
1695900150,913830.186
1604730150,549278.4554
4136930310,401000.7505
8835401250,1149145.824
8665900328,423965.8352
9262800255,286063.7913
1853080570,845707.0475
5556300114,780478.0786
9517200290,468293.8552
4037200295,478828.467
7417100123,381996.8773
2620069077,197427.3584
7922720040,625180.3953
558100090,490116.719
257000037,263528.7254
3319500385,455083.293
9297301520,343466.8609
3580900090,354104.2502
1321039076,180179.1434
7227801581,324827.6338
9407001620,334867.5938
2130400150,331633.8702
2312400200,261152.5716
4046700210,404278.2066
1193000480,957786.1342
1492800296,527184.2904
3013300017,441634.1201
3630240140,592956.1718
1049010390,338166.7846
9320900420,157214.378
4315700060,358436.1576
2591010290,310262.989
323089085,683703.3362
6600400270,218973.7908
2919701105,462637.4631
7202360670,922681.6956
8927600100,820119.8784
3211700045,610819.1742
4027701326,489690.5304
1601600195,258786.6891
7853280350,770762.8739
3629970130,744130.114
7203120020,854310.3668
9542900190,368721.9894
8035350120,541358.7106
1238501184,1162865.706
251200240,458565.1814
8945300200,197000.5973
2162000160,1117774.566
5466310060,180922.683
1239400064,898060.2382
5205000020,326147.5248
1720800305,570192.6922
7280300375,597857.0711
2095800400,475806.4333
7852010950,530596.8867
1428001160,556290.9008
9528104910,702355.7496
8644210470,873428.6918
7923300310,520574.0399
254000100,617379.7778
1931300688,476094.1352
7007700030,447655.5965
422049178,221043.5618
422069067,485796.5676
2923049393,380677.0588
930000305,469563.5935
2461900448,544114.0581
2610100020,287893.7663
2895550050,247629.8124
7701700040,280686.9591
2460900020,502492.7778
9827700105,548508.8033
1005000240,303174.8447
7200001254,526580.4584
866400040,557177.0204
305000170,658425.6581
2260800110,973853.9044
3442000127,754775.6832
5253300437,490128.8101
7576700150,908479.2306
5469501410,448585.7396
5104531120,742058.4373
723049434,359468.0688
622069006,1340569.146
2517101200,309283.6674
8159620160,247783.3369
5561300640,435505.4501
3317010130,224466.8439
4364200250,428818.7053
8732300060,738661.0493
5603700025,737509.7846
3585900190,1157839.061
3996900575,258951.868
8731801260,232543.6317
3810000860,330683.1691
5700003585,2128543.867
6332000050,475984.1902
9286100250,433821.3933
9471201110,1047571.485
9290800050,599125.9138
7300200400,626057.3254
526069024,995536.1475
1454600156,946697.9698
3904980360,516384.7735
2626119062,276654.1634
8651730290,424253.6954
7611200195,668455.584
1919800260,592473.0061
6632900354,285211.609
3972900195,321871.0527
5151600170,279348.7184
7016000440,462275.828
871000435,786036.0792
9578060540,530438.7398
2332700060,800047.2541
766000240,289143.6503
4363700200,331589.7048
7100000250,346678.7133
2781250560,220684.7458
2781250100,355864.4186
5419800220,254901.2041
7147600245,262716.9331
2926069083,932362.5589
6189200125,794266.1137
9542830160,313490.4014
5152200020,270972.4149
9412900045,425144.7364
6600410480,191048.522
6979970080,590559.7621
5636010280,292092.4356
1732801300,890808.9982
5561401530,450115.2536
9578500510,381808.2289
7304300906,323652.6353
1223089077,682701.7008
721049207,266120.8799
8691330310,826039.1912
1523069204,473357.0328
3188100105,627002.716
6608500290,424137.3566
2891400410,380398.552
7663700551,343581.4665
5413200140,260763.722
425069139,647364.3551
6713700155,360774.6433
2767603505,509038.3035
7789000080,252582.5647
9211500620,229689.6655
3750604417,193458.7659
7922800320,551629.249
1471620240,357569.6323
2222059052,361372.0634
9551200270,1077354.747
2767603160,579576.0328
9406710060,395982.8592
8929000250,372475.6168
5538300120,418767.8607
2223069120,447775.9285
1652500060,1547333.534
8564500240,424857.4729
3629700120,634093.0439
3943600070,406017.3011
4171200025,280509.7958
2425049063,4802048.117
9828701650,428472.0908
3581000340,353803.1281
8100900015,408626.4765
2125059161,1348059.508
304000380,204933.1085
8146200070,1582752.972
686530170,563425.1739
2917200645,416270.8709
9547200530,725301.0889
2122059199,411646.2797
1150000740,692074.4383
5706200060,350621.5088
9265410010,229815.8274
4083800555,480534.2469
6152900332,365274.4811
2520900301,232139.6565
9828200790,461723.8715
1657530180,325263.3719
7471900045,263437.7184
9828200460,424512.4967
1775900140,449484.8014
6139800430,452800.6843
7214400005,498915.2634
5332200026,529866.998
9510970300,823416.9798
2540830020,440598.1748
3392100140,185994.864
1326069191,375219.4373
2125059112,1050901.447
859000022,331299.4754
8854100350,688178.9218
121059007,236841.3779
7977201707,517213.8478
3859900060,2800070.641
8815400735,829016.9596
705700530,354678.5073
6600780130,420245.5776
6378500105,392512.1105
8143000310,475469.7091
2877102330,684995.2377
3526039074,619273.2208
2115510300,254890.7627
3024059014,2170338.274
2141330360,610988.3324
546000400,504513.897
2071500011,417955.1742
7972000240,218490.9364
7016200460,474653.4579
6204200180,473707.8055
1552100135,1146551.091
88000173,413725.3364
2581900235,775265.1566
9211500560,230977.6081
621069218,449035.3719
1321970240,328001.4957
798000630,302692.8428
421000285,245509.1961
2824600180,863311.3004
3832051140,308549.343
1237500105,718468.8718
8802400906,255403.1571
3166900270,430246.7186
3682000060,398385.7589
5469700020,288338.6055
1245001820,674472.3565
9547205660,586137.9508
7974700122,721253.5267
7550801225,618751.8422
1099950050,694766.1251
1402900460,356405.2449
7636800041,1470124.842
2115720270,247465.9222
8651441750,195045.2687
3904100035,284140.2648
8815400020,616275.0058
3303860590,485957.6758
5427110040,1367505.388
1782000160,366795.965
6204420290,505027.5218
3995700245,288750.5163
7955040130,472838.5153
1442880650,535673.6867
8833510230,812212.8569
7283900551,440825.9578
4396000180,248709.2163
7504021310,702809.6603
322059264,255350.5984
3654800040,283218.1911
2767704777,511554.779
3278602190,357725.396
3236500220,494993.2649
3410600100,346664.0076
629410180,752066.6689
3352402250,163107.0116
4363700304,380872.5838
7237550130,1291760.803
9808590210,1417810.985
8074200175,281066.3535
3463400330,428537.6514
6306400140,820699.2789
8564950250,544335.9921
5381000070,224329.5341
9826700697,443853.6804
8132700190,443528.6274
7943000020,175792.8208
9547204675,556763.9919
4112100101,487032.3794
727500030,699714.2399
114101426,372527.1223
9274202005,737781.4772
1193000380,878778.3084
3039000020,552563.3333
7852170130,640311.8842
2624079010,556676.0048
4137010540,340920.1894
7576200012,878300.6871
1138020020,342324.9025
3969300030,213173.5185
898000200,202833.8123
5153100030,312189.5374
5104532030,517333.8204
4406000050,231122.7179
9274203390,573814.5042
8682290360,497444.0437
6928600330,258769.9647
4139680070,888941.9643
6844702690,468326.3055
2154970020,2142854.926
4385701285,1241753.985
2426059071,653727.3547
2867300160,533285.598
9512500720,527476.6307
1773101020,335964.6825
8687800100,262393.9641
3627800050,1616732.47
1604600227,291331.1207
3300701170,406394.4754
9250900111,509108.7469
7015200790,603416.0733
1311100490,241045.3131
2469000010,892002.9228
1982201596,606806.236
1862700290,331038.6052
2586800270,232665.1011
9528102772,476689.8988
5490210200,437349.8534
6669080020,449436.842
179003055,249209.0138
1860600535,890233.8573
1592000130,620162.6282
3905040170,570124.7316
9320500080,255839.1208
9276200850,499479.196
224069114,637314.435
2260000340,579329.8321
5096300130,430825.0192
3432500215,372179.525
2600000050,736792.8487
8856003839,233861.9138
2492200435,413930.9814
7855900110,1126968.843
6806100250,321373.6849
2770603523,524313.5937
1370800515,1835315.719
2726049150,483075.457
1226059161,587171.5014
1068000375,2906339.096
9528104109,459124.4183
5126310060,515448.8585
1951820070,564110.63
1545805980,402185.3982
9464700340,936601.4627
4319200675,950580.3753
7518500885,546369.7197
7852020620,490793.7609
869700370,345391.6748
8643000190,278838.978
8902000267,591145.5543
7972602435,254713.277
2050100210,916339.4926
6705120540,517723.3914
2767601390,598616.2089
4141000490,1140280.625
9345400350,805247.4796
3222079162,349753.1246
7789000120,256735.8729
6646200770,712079.0344
6666800180,822590.4118
1725800280,507272.3989
6117500460,1169021.393
5470100220,229883.942
5457300478,477395.6699
7550800195,585478.305
7787050180,597919.578
6204430250,521365.2299
7640400250,504466.7119
624110920,770863.1056
3629920140,399580.7967
7173700518,646309.2523
3210200395,197269.3199
2473480560,390191.0712
2623089141,503531.6662
1423800080,241884.7116
2076400050,305410.002
3832060120,300154.3574
7702600930,392780.1805
5101404555,390590.1513
3723800415,415833.1769
3356403400,228515.5762
9214400125,542120.9411
1797500530,559361.7355
9551201660,1076145.267
3878900815,377582.7852
1760650280,319204.3278
5466410030,230641.848
6388930620,600946.9631
2331300395,815964.2555
9412700160,281658.8798
871001611,614567.8356
3142600120,604660.0768
3995700220,345996.6823
2310000280,295092.6836
8039900400,406593.2286
7504021510,684374.8036
1959700445,1433468.808
1556200155,582168.7881
3629960590,383174.2905
259000240,440013.6001
662440020,433045.938
3123049142,587722.476
321100260,873966.0389
6840701095,514476.5276
3738900165,393671.7521
4427100130,384756.1591
9238500100,460969.5261
6145601810,365263.7842
2570300090,385231.2667
4017600010,498797.7359
1005000220,341857.2747
1257202120,499588.1336
9527000490,484463.9362
8691400080,703588.862
1726069084,452723.8698
248000240,204510.9468
6113400046,404829.4462
2130702350,406427.977
920069052,269801.9128
6071300160,576504.8077
1623049041,143749.8558
9268200285,368220.6545
1843100520,365517.0969
2887700826,621099.9874
9122000385,557578.2399
9475700220,398400.553
2804600005,805426.5988
2896400300,391353.2887
5015000180,738113.5386
3630220180,792111.5407
8832900780,557808.3652
1568100300,454217.718
8718500610,418359.5603
4147200140,1038840.458
1973700030,1004042.664
8862000075,185507.2794
9320990110,300512.6439
1151100035,450977.4987
2011000010,226756.0717
1651500060,1081166.551
446000190,784286.0704
2344300220,983365.9034
523049195,211558.7232
9191200015,631028.9218
7942601410,752871.5339
